_time,user,action,search
2025-12-02T13:22:58.492+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs bucket"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:22:58.482+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=* http_method=""PUT"" http_status=200'"
2025-12-02T13:22:30.974+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=* http_method=""PUT"" http_status=200'"
2025-12-02T13:22:28.500+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200'"
2025-12-02T13:22:28.486+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT"" http_status=200'"
2025-12-02T13:22:21.499+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200'"
2025-12-02T13:22:08.794+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT"" http_status=200'"
2025-12-02T13:21:58.485+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT""
| stats count by key, object
| table key, object'"
2025-12-02T13:21:52.438+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs http_method=\""PUT\""frothlywebcode"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:21:47.167+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT""
| stats count by key, object
| table key, object'"
2025-12-02T13:21:45.547+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs buck"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:21:45.129+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs bucket"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:21:28.533+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:28.517+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode "" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:28.501+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:28.487+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""[BUCKET_NAME]"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:26.203+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:24.705+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode "" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:21:14.253+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:20:59.721+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""[BUCKET_NAME]"" http_method=""PUT"" http_status=200
| stats count by key, object
| table key, object'"
2025-12-02T13:20:28.503+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs 
| stats count by bucket, http_method, http_status'"
2025-12-02T13:20:28.477+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=*
| stats count by bucket, http_method, http_status'"
2025-12-02T13:20:08.481+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs 
| stats count by bucket, http_method, http_status'"
2025-12-02T13:20:02.358+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=*
| stats count by bucket, http_method, http_status'"
2025-12-02T13:19:58.502+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| stats count by bucket, http_method, http_status'"
2025-12-02T13:19:50.566+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| stats count by bucket, http_method, http_status'"
2025-12-02T13:19:28.543+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:19:28.526+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT"" http_status=200
| search ""*.txt""
| rex field=object ""(?<filename>[^/]+\.txt$)""
| where isnotnull(filename)
| table filename'"
2025-12-02T13:19:11.999+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:19:00.881+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs http_method=""PUT"" http_status=200
| search ""*.txt""
| rex field=object ""(?<filename>[^/]+\.txt$)""
| where isnotnull(filename)
| table filename'"
2025-12-02T13:18:58.494+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs""'"
2025-12-02T13:18:34.788+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs""'"
2025-12-02T13:18:28.588+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode""'"
2025-12-02T13:18:28.574+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200
| table _time, bucket, key, http_method, http_status'"
2025-12-02T13:18:25.814+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode""'"
2025-12-02T13:18:01.387+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode"" http_method=""PUT"" http_status=200
| table _time, bucket, key, http_method, http_status'"
2025-12-02T13:17:58.479+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:17:28.971+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:17:28.499+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs""
| stats count by bucket, http_method, http_status'"
2025-12-02T13:17:20.596+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlyweblogs""
| stats count by bucket, http_method, http_status'"
2025-12-02T13:16:58.474+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:16:28.479+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table *'"
2025-12-02T13:15:59.562+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table *'"
2025-12-02T13:15:58.530+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table'"
2025-12-02T13:15:58.518+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:15:58.502+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs 
| stats count by bucket, http_method, http_status'"
2025-12-02T13:15:50.144+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table'"
2025-12-02T13:15:42.533+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:15:29.548+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs 
| stats count by bucket, http_method, http_status'"
2025-12-02T13:15:29.051+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:s3:accesslogs"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T13:15:28.476+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode""
| stats count by bucket, http_method, http_status'"
2025-12-02T13:15:18.172+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""frothlywebcode""
| stats count by bucket, http_method, http_status'"
2025-12-02T13:14:58.472+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:14:29.142+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 5
| table _time, bucket, operation, key, http_method, http_status'"
2025-12-02T13:13:58.477+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""[BUCKET_NAME]"" http_method=""PUT"" http_status=200
| search object=""*.txt"" OR key=""*.txt""
| table _time, bucket, object, key, http_method, http_status'"
2025-12-02T13:13:53.622+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs bucket=""[BUCKET_NAME]"" http_method=""PUT"" http_status=200
| search object=""*.txt"" OR key=""*.txt""
| table _time, bucket, object, key, http_method, http_status'"
2025-12-02T13:13:28.469+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 10
| table _time, bucket, operation, http_method, http_status, object, key'"
2025-12-02T13:13:25.964+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:s3:accesslogs
| head 10
| table _time, bucket, operation, http_method, http_status, object, key'"
2025-12-02T13:09:58.473+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T13:09:35.593+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T13:09:28.494+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T13:09:28.481+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T13:09:28.466+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T13:09:27.581+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T13:09:09.255+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T13:09:00.102+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T13:08:58.487+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| fieldsummary
| search field=""*acl*"" OR field=""*ACL*""'"
2025-12-02T13:08:46.394+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| fieldsummary
| search field=""*acl*"" OR field=""*ACL*""'"
2025-12-02T13:08:28.524+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T13:08:28.510+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T13:08:15.249+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T13:08:02.417+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T12:59:28.506+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where (requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read"") 
   OR requestParameters.grantList LIKE ""%AllUsers%""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:59:28.488+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:59:10.656+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where (requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read"") 
   OR requestParameters.grantList LIKE ""%AllUsers%""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:58:58.463+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:58:58.315+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:58:46.175+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:56:28.486+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList'"
2025-12-02T12:56:28.466+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:56:23.595+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList'"
2025-12-02T12:56:18.446+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:55:28.479+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table _time, eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T12:55:28.464+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:55:18.696+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table _time, eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T12:55:02.296+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:43:28.525+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""ab45689d-69cd-41e7-8705-5350402cf7ac""
| spath
| table *'"
2025-12-02T12:43:01.562+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""ab45689d-69cd-41e7-8705-5350402cf7ac""
| spath
| table *'"
2025-12-02T12:42:58.540+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""9a33d8df-1e16-4d58-b36d-8e80ce68f8a3""
| spath
| table *'"
2025-12-02T12:42:36.743+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""9a33d8df-1e16-4d58-b36d-8e80ce68f8a3""
| spath
| table *'"
2025-12-02T12:41:58.575+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T12:41:58.560+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T12:41:51.718+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T12:41:39.790+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T12:41:28.511+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public*
| table eventID'"
2025-12-02T12:41:17.800+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public*
| table eventID'"
2025-12-02T12:40:58.484+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:40:48.410+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:40:28.496+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:40:20.055+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:39:58.499+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T12:39:30.136+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-02T12:39:28.504+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:39:11.180+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""bstoll""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:38:28.511+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| fieldsummary
| search field=""*acl*"" OR field=""*ACL*""'"
2025-12-02T12:38:28.492+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T12:38:24.219+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| fieldsummary
| search field=""*acl*"" OR field=""*ACL*""'"
2025-12-02T12:38:05.145+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats count by _time, eventID, userIdentity.userName
| sort -_time'"
2025-12-02T12:37:58.578+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T12:37:58.500+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""[YOUR_EVENT_ID_HERE]""
| spath
| table *'"
2025-12-02T12:37:45.575+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail
| stats values(eventName) as events
| search events=*Bucket*'"
2025-12-02T12:37:33.241+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""[YOUR_EVENT_ID_HERE]""
| spath
| table *'"
2025-12-02T12:37:28.485+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where isnotnull(requestParameters.acl)
| stats count by requestParameters.acl'"
2025-12-02T12:37:17.471+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where isnotnull(requestParameters.acl)
| stats count by requestParameters.acl'"
2025-12-02T12:36:28.496+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList'"
2025-12-02T12:36:28.477+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:36:05.721+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList'"
2025-12-02T12:35:58.500+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:35:58.486+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where (requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read"") 
   OR requestParameters.grantList LIKE ""%AllUsers%""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:35:58.331+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:35:53.559+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:35:36.142+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| where (requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read"") 
   OR requestParameters.grantList LIKE ""%AllUsers%""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:35:28.526+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:35:28.510+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:35:28.487+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:35:19.947+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:35:08.746+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:35:00.436+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| search requestParameters.acl=*public* OR requestParameters.grantList=*AllUsers*
| table eventID'"
2025-12-02T12:34:58.515+0800,kimjoe,search,"'typeahead prefix=""index=botsv3 sourcetype=aws:cloudtrail eventName=\""PutBucketAcl\"" u"" max_time=""1"" count=""50"" use_cache=1'"
2025-12-02T12:34:58.504+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:34:58.486+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:34:48.195+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:34:41.118+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, requestParameters.bucketName, requestParameters.acl, requestParameters.grantList
| head 1'"
2025-12-02T12:34:28.510+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:34:28.490+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:34:28.475+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:34:23.879+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" 
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:34:20.250+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl"" userIdentity.userName=""btaylor""
| table eventID, _time, requestParameters.bucketName, requestParameters.acl'"
2025-12-02T12:34:01.988+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| search requestParameters.acl=""public-read"" OR requestParameters.acl=""public-read-write"" OR requestParameters.acl=""authenticated-read""
| table eventID, userIdentity.userName, requestParameters.bucketName, requestParameters.acl'"
